"id","exchange_id","rate_close","rate_high","rate_low","rate_open","time_close","time_open","time_period_end","time_period_start"
86809,"BTC","26851.237358019","26870.482112023","26847.384109767","26856.622642782","2023-05-22 23:59:00+00","2023-05-22 23:30:00+00","2023-05-23 00:00:00+00","2023-05-22 23:30:00+00"
87242,"BTC","26871.810548055","26871.810548055","26847.292086323","26854.410379368","2023-05-23 00:29:00+00","2023-05-23 00:00:00+00","2023-05-23 00:30:00+00","2023-05-23 00:00:00+00"
87243,"BTC","26816.026893750","26940.393306581","26811.505954691","26891.378420393","2023-05-23 00:59:00+00","2023-05-23 00:30:00+00","2023-05-23 01:00:00+00","2023-05-23 00:30:00+00"
87244,"BTC","26921.915997403","26921.915997403","26813.613097262","26824.973970485","2023-05-23 01:29:00+00","2023-05-23 01:00:00+00","2023-05-23 01:30:00+00","2023-05-23 01:00:00+00"
87245,"BTC","27003.140417119","27076.104494013","26955.540260688","26955.540260688","2023-05-23 01:59:00+00","2023-05-23 01:30:00+00","2023-05-23 02:00:00+00","2023-05-23 01:30:00+00"
87246,"BTC","27045.925952702","27079.889292299","27001.924606683","27001.924606683","2023-05-23 02:29:00+00","2023-05-23 02:00:00+00","2023-05-23 02:30:00+00","2023-05-23 02:00:00+00"
87247,"BTC","27133.289535052","27133.289535052","27014.407302488","27051.594424186","2023-05-23 02:59:00+00","2023-05-23 02:30:00+00","2023-05-23 03:00:00+00","2023-05-23 02:30:00+00"
87248,"BTC","27353.485776090","27387.591086977","27126.775752453","27135.137463826","2023-05-23 03:29:00+00","2023-05-23 03:00:00+00","2023-05-23 03:30:00+00","2023-05-23 03:00:00+00"
87249,"BTC","27377.583213208","27400.601046816","27339.317772948","27339.317772948","2023-05-23 03:59:00+00","2023-05-23 03:30:00+00","2023-05-23 04:00:00+00","2023-05-23 03:30:00+00"
87250,"BTC","27399.108186442","27415.620208429","27354.519456387","27370.637697123","2023-05-23 04:29:00+00","2023-05-23 04:00:00+00","2023-05-23 04:30:00+00","2023-05-23 04:00:00+00"
87251,"BTC","27383.773410658","27417.989776697","27356.804537011","27396.494324442","2023-05-23 04:59:00+00","2023-05-23 04:30:00+00","2023-05-23 05:00:00+00","2023-05-23 04:30:00+00"
87252,"BTC","27401.039649643","27431.754266938","27385.145644813","27385.145644813","2023-05-23 05:29:00+00","2023-05-23 05:00:00+00","2023-05-23 05:30:00+00","2023-05-23 05:00:00+00"
87253,"BTC","27403.666858629","27435.070355955","27378.399160189","27386.310992874","2023-05-23 05:59:00+00","2023-05-23 05:30:00+00","2023-05-23 06:00:00+00","2023-05-23 05:30:00+00"
87254,"BTC","27363.287746269","27414.976850890","27363.287746269","27392.597492189","2023-05-23 06:29:00+00","2023-05-23 06:00:00+00","2023-05-23 06:30:00+00","2023-05-23 06:00:00+00"
87255,"BTC","27303.911191230","27364.703512441","27295.477614459","27360.231423371","2023-05-23 06:59:00+00","2023-05-23 06:30:00+00","2023-05-23 07:00:00+00","2023-05-23 06:30:00+00"
87256,"BTC","27264.961978090","27326.687230597","27264.961978090","27297.474374298","2023-05-23 07:29:00+00","2023-05-23 07:00:00+00","2023-05-23 07:30:00+00","2023-05-23 07:00:00+00"
87257,"BTC","27298.301451072","27303.540831059","27236.414432073","27260.391116954","2023-05-23 07:59:00+00","2023-05-23 07:30:00+00","2023-05-23 08:00:00+00","2023-05-23 07:30:00+00"
87258,"BTC","27298.015655181","27318.204048458","27264.809185725","27302.965744030","2023-05-23 08:29:00+00","2023-05-23 08:00:00+00","2023-05-23 08:30:00+00","2023-05-23 08:00:00+00"
87259,"BTC","27326.913768184","27334.052643026","27284.097978415","27292.611155002","2023-05-23 08:59:00+00","2023-05-23 08:30:00+00","2023-05-23 09:00:00+00","2023-05-23 08:30:00+00"
87260,"BTC","27289.474859808","27339.576141140","27286.676167619","27336.186929895","2023-05-23 09:29:00+00","2023-05-23 09:00:00+00","2023-05-23 09:30:00+00","2023-05-23 09:00:00+00"
87261,"BTC","27280.534943383","27308.273800633","27276.043969413","27297.054203316","2023-05-23 09:59:00+00","2023-05-23 09:30:00+00","2023-05-23 10:00:00+00","2023-05-23 09:30:00+00"
87262,"BTC","27309.218009412","27309.218009412","27260.090832193","27276.660104010","2023-05-23 10:29:00+00","2023-05-23 10:00:00+00","2023-05-23 10:30:00+00","2023-05-23 10:00:00+00"
87263,"BTC","27334.459587074","27334.459587074","27281.874656075","27315.928426502","2023-05-23 10:59:00+00","2023-05-23 10:30:00+00","2023-05-23 11:00:00+00","2023-05-23 10:30:00+00"
87264,"BTC","27329.141926795","27342.617180764","27287.376687306","27329.504235507","2023-05-23 11:29:00+00","2023-05-23 11:00:00+00","2023-05-23 11:30:00+00","2023-05-23 11:00:00+00"
87265,"BTC","27339.255210057","27348.947442645","27307.277687499","27334.786657956","2023-05-23 11:59:00+00","2023-05-23 11:30:00+00","2023-05-23 12:00:00+00","2023-05-23 11:30:00+00"
87266,"BTC","27383.832020737","27383.832020737","27328.245842196","27338.293976368","2023-05-23 12:29:00+00","2023-05-23 12:00:00+00","2023-05-23 12:30:00+00","2023-05-23 12:00:00+00"
87267,"BTC","27273.140449468","27384.880933697","27254.483646144","27384.880933697","2023-05-23 12:59:00+00","2023-05-23 12:30:00+00","2023-05-23 13:00:00+00","2023-05-23 12:30:00+00"
87268,"BTC","27262.355985663","27299.792920214","27261.062075682","27283.515569212","2023-05-23 13:29:00+00","2023-05-23 13:00:00+00","2023-05-23 13:30:00+00","2023-05-23 13:00:00+00"
87269,"BTC","27239.605904006","27307.589356820","27205.190219812","27277.014619036","2023-05-23 13:59:00+00","2023-05-23 13:30:00+00","2023-05-23 14:00:00+00","2023-05-23 13:30:00+00"
